gid,___case,simpledate,year,month,time,hour,minute,datetime,injured,county,created_at,updated_at,cartodb_id,hex_id,geom
950,2065566,20050527,2005,5,7:15 p.m.,19,15,05/27/2005 7:15 p.m.,1,Contra Costa,2013-09-25,2013-09-28,950,h0.484655721184518,0101000020E61000008B1B1252127B5EC01E238F96B9E44240
951,2065677,20050520,2005,5,5:45 p.m.,17,45,05/20/2005 5:45 p.m.,2,San Mateo,2013-09-25,2013-09-28,951,h0.345344349483497,0101000020E61000008E4B6606BB8E5EC018224CF674BC4240
952,2065702,20050601,2005,6,1:00 p.m.,13,0,06/01/2005 1:00 p.m.,1,San Mateo,2013-09-25,2013-09-28,952,h0.331342712315926,0101000020E6100000ED5E93DAB0995EC00F142E9A84B74240
953,2065722,20050530,2005,5,8:00 p.m.,20,0,05/30/2005 8:00 p.m.,1,San Mateo,2013-09-25,2013-09-28,953,h0.359620159116572,0101000020E61000002EF98ED0858D5EC002582E652ABC4240
954,2065847,20050605,2005,6,1:57 p.m.,13,57,06/05/2005 1:57 p.m.,1,San Mateo,2013-09-25,2013-09-28,954,h0.345344349483497,0101000020E610000085EA419C628E5EC0718797F100BD4240
955,2066263,20050526,2005,5,3:14 p.m.,15,14,05/26/2005 3:14 p.m.,1,Alameda,2013-09-25,2013-09-28,955,h0.673998607830367,0101000020E610000078FAF7CF896E5EC0E88711C2A3DA4240
956,2066698,20050530,2005,5,4:50 p.m.,16,50,05/30/2005 4:50 p.m.,1,San Francisco,2013-09-25,2013-09-28,956,h0,0101000020E6100000DFFB1BB4D79A5EC0529ACDE330E34240
957,2066703,20050603,2005,6,2:37 p.m.,14,37,06/03/2005 2:37 p.m.,1,Marin,2013-09-25,2013-09-28,957,h0.221991520867157,0101000020E6100000AFCF9CF5A9A15EC041F9163147FC4240
958,2067127,20050521,2005,5,12:57 p.m.,12,57,05/21/2005 12:57 p.m.,1,Marin,2013-09-25,2013-09-28,958,h0.189724516672427,0101000020E6100000E769C020E9A15EC044DEBC827EF64240
959,2067139,20050612,2005,6,7:35 p.m.,19,35,06/12/2005 7:35 p.m.,1,Marin,2013-09-25,2013-09-28,959,h0.105910294851799,0101000020E6100000F68E1A13629D5EC05A6E1FA809F04240
960,2067148,20050503,2005,5,7:01 p.m.,19,1,05/03/2005 7:01 p.m.,1,Solano,2013-09-25,2013-09-28,960,h0.797897431709443,0101000020E610000042DB20497F6C5EC0DE358D92FC134340
961,2067186,20050518,2005,5,3:35 p.m.,15,35,05/18/2005 3:35 p.m.,1,Marin,2013-09-25,2013-09-28,961,h0.200768977388357,0101000020E6100000283B472E49A25EC0F053B02193F74240
962,2067198,20050502,2005,5,7:34 p.m.,19,34,05/02/2005 7:34 p.m.,1,Marin,2013-09-25,2013-09-28,962,h0.171330953950363,0101000020E6100000BA2CCB7C2CA05EC03F1D8F19A8F54240
963,2067209,20050517,2005,5,8:53 a.m.,8,53,05/17/2005 8:53 a.m.,1,San Francisco,2013-09-25,2013-09-28,963,h0,0101000020E610000045E059CC999A5EC016C8A29F5FE24240
964,2067245,20050531,2005,5,5:00 p.m.,17,0,05/31/2005 5:00 p.m.,1,San Francisco,2013-09-25,2013-09-28,964,h0.0109968004466268,0101000020E6100000C1BBA651929A5EC036EA7CD34FE04240
965,2067291,20050528,2005,5,2:10 p.m.,14,10,05/28/2005 2:10 p.m.,1,San Francisco,2013-09-25,2013-09-28,965,h0.0549802983544804,0101000020E6100000EFC16B97B69E5EC01419671D9FE24240
966,2067330,20050525,2005,5,8:15 a.m.,8,15,05/25/2005 8:15 a.m.,1,San Francisco,2013-09-25,2013-09-28,966,h0.0130789568641807,0101000020E6100000F6EE8FF72A9B5EC0A7D9A8F34DE24240
967,2067342,20050529,2005,5,6:38 p.m.,18,38,05/29/2005 6:38 p.m.,1,San Francisco,2013-09-25,2013-09-28,967,h0.0109968004466268,0101000020E610000058A7CAF78C9A5EC0680D391158E14240
968,2067455,20050602,2005,6,12:30 p.m.,12,30,06/02/2005 12:30 p.m.,1,Sonoma,2013-09-25,2013-09-28,968,h0.72280995811081,0101000020E610000075B169A510AD5EC0EFCF566F1E394340
969,2068062,20050504,2005,5,9:31 a.m.,9,31,05/04/2005 9:31 a.m.,1,Contra Costa,2013-09-25,2013-09-28,969,h0.413728929596817,0101000020E61000009ED4F25E10825EC02D6D82B927F94240
970,2068074,20050520,2005,5,6:56 a.m.,6,56,05/20/2005 6:56 a.m.,1,Contra Costa,2013-09-25,2013-09-28,970,h0.505576091436626,0101000020E6100000B9AB0D04B7795EC017CD14843CED4240
971,2068309,20050528,2005,5,5:07 p.m.,17,7,05/28/2005 5:07 p.m.,1,Alameda,2013-09-25,2013-09-28,971,h0.32021068581788,0101000020E6100000BC04A73E10865EC0D08371265CD44240
972,2068314,20050526,2005,5,10:45 a.m.,10,45,05/26/2005 10:45 a.m.,1,Alameda,2013-09-25,2013-09-28,972,h0.327845872421435,0101000020E610000017EE015F76855EC0DDBCCC0B0BD74240
973,2069079,20050526,2005,5,2:15 p.m.,14,15,05/26/2005 2:15 p.m.,1,Napa,2013-09-25,2013-09-28,973,h0.557087495804299,0101000020E610000054455D1036935EC03BE3FBE252294340
974,2069924,20050612,2005,6,4:24 p.m.,16,24,06/12/2005 4:24 p.m.,1,Marin,2013-09-25,2013-09-28,974,h0.126945482241191,0101000020E6100000E81A66683CA05EC0A22B6C6171EF4240
975,2070155,20050501,2005,5,2:20 p.m.,14,20,05/01/2005 2:20 p.m.,1,Contra Costa,2013-09-25,2013-09-28,975,h0.437880051624045,0101000020E6100000A615DF50F87D5EC010902FA182E34240
976,2071505,20050610,2005,6,2:18 p.m.,14,18,06/10/2005 2:18 p.m.,1,Santa Clara,2013-09-25,2013-09-28,976,h0.712582023528129,0101000020E61000005D154D0C6E745EC0C053122395AD4240
977,2071522,20050607,2005,6,10:15 a.m.,10,15,06/07/2005 10:15 a.m.,1,Santa Clara,2013-09-25,2013-09-28,977,h0.680742981194835,0101000020E61000009FE0078C9A785EC06586E86BF1A94240
978,2071528,20050610,2005,6,5:32 p.m.,17,32,06/10/2005 5:32 p.m.,2,Santa Clara,2013-09-25,2013-09-28,978,h0.680742981194835,0101000020E6100000C9C342ADE9785EC0D744B0BB8AAA4240
979,2071554,20050606,2005,6,7:49 a.m.,7,49,06/06/2005 7:49 a.m.,1,Santa Clara,2013-09-25,2013-09-28,979,h0.63439098918991,0101000020E6100000D5038B68607C5EC0386A3B5C61A94240
980,2071556,20050610,2005,6,7:38 a.m.,7,38,06/10/2005 7:38 a.m.,1,Santa Clara,2013-09-25,2013-09-28,980,h0.68743784522068,0101000020E6100000BC8FA33932765EC0455F9C5324AD4240
981,2071566,20050606,2005,6,7:31 p.m.,19,31,06/06/2005 7:31 p.m.,1,Santa Clara,2013-09-25,2013-09-28,981,h0.704837314098253,0101000020E61000004DAECED666765EC00D480C4CB8AA4240
982,2071596,20050609,2005,6,11:30 a.m.,11,30,06/09/2005 11:30 a.m.,1,Santa Clara,2013-09-25,2013-09-28,982,h0.730383684872781,0101000020E61000007EA76ED3C4755EC0B2C3F3AD6AA64240
983,2071686,20050524,2005,5,7:25 a.m.,7,25,05/24/2005 7:25 a.m.,1,Contra Costa,2013-09-25,2013-09-28,983,h0.518407756533316,0101000020E61000000D349F73377C5EC0E5FE8FB86C034340
984,2071710,20050523,2005,5,3:15 p.m.,15,15,05/23/2005 3:15 p.m.,1,Contra Costa,2013-09-25,2013-09-28,984,h0.382884514267481,0101000020E61000000DF4F52114825EC016EA9F96D5EC4240
985,2071756,20050528,2005,5,1:20 p.m.,13,20,05/28/2005 1:20 p.m.,1,Contra Costa,2013-09-25,2013-09-28,985,h0.477237939565085,0101000020E6100000680CCE3BA97B5EC0B878D388F4EE4240
986,2072426,20050610,2005,6,11:52 a.m.,11,52,06/10/2005 11:52 a.m.,2,San Francisco,2013-09-25,2013-09-28,986,h0.0130789568641807,0101000020E610000097FF907EFB9A5EC0D1AC11667FE14240
987,2072471,20050610,2005,6,10:14 p.m.,22,14,06/10/2005 10:14 p.m.,1,San Francisco,2013-09-25,2013-09-28,987,h0.0240412682786918,0101000020E6100000A3FBDE4B869C5EC0B1E2AF24D4E24240
988,2072506,20050617,2005,6,4:00 p.m.,16,0,06/17/2005 4:00 p.m.,0,Alameda,2013-09-25,2013-09-28,988,h0.491998713115842,0101000020E6100000266D05A8047E5EC01CD434DE0CC64240
989,2072517,20050531,2005,5,9:17 p.m.,21,17,05/31/2005 9:17 p.m.,1,Alameda,2013-09-25,2013-09-28,989,h0.440720652405778,0101000020E6100000393CCE7EEE805EC0079964E42CC94240
990,2072564,20050608,2005,6,5:10 p.m.,17,10,06/08/2005 5:10 p.m.,1,Alameda,2013-09-25,2013-09-28,990,h0.221476924830192,0101000020E61000003B97F3D60A8B5EC01D531CACA4DF4240
991,2072572,20050607,2005,6,9:24 a.m.,9,24,06/07/2005 9:24 a.m.,1,Alameda,2013-09-25,2013-09-28,991,h0.236868476583269,0101000020E61000008AB95ADDA08A5EC05C08CD0935E64240
992,2072654,20050511,2005,5,7:17 a.m.,7,17,05/11/2005 7:17 a.m.,1,Contra Costa,2013-09-25,2013-09-28,992,h0.505576091436626,0101000020E6100000B9AB0D04B7795EC017CD14843CED4240
993,2072731,20050522,2005,5,9:56 a.m.,9,56,05/22/2005 9:56 a.m.,1,Sonoma,2013-09-25,2013-09-28,993,h0.504631987783044,0101000020E61000000A0ED4CED5A75EC039A80E03A71F4340
994,2072759,20050529,2005,5,5:00 p.m.,17,0,05/29/2005 5:00 p.m.,0,Sonoma,2013-09-25,2013-09-28,994,h0.493123234649032,0101000020E6100000307205CADCA55EC03588C55EDE1E4340
995,2072819,20050604,2005,6,5:10 p.m.,17,10,06/04/2005 5:10 p.m.,0,Santa Clara,2013-09-25,2013-09-28,995,h0.603833690399121,0101000020E61000008ABC9B5D2D795EC08293C89981B74240
996,2073035,20050611,2005,6,1:51 p.m.,13,51,06/11/2005 1:51 p.m.,1,Solano,2013-09-25,2013-09-28,996,h0.374410035370098,0101000020E6100000BF0303081F8E5EC054F7C8E6AA0D4340
997,2073145,20050525,2005,5,2:11 p.m.,14,11,05/25/2005 2:11 p.m.,1,Santa Clara,2013-09-25,2013-09-28,997,h0.475877659459127,0101000020E610000015C847E6EC855EC0D5F6651F1AB34240
998,2073316,20050607,2005,6,8:00 a.m.,8,0,06/07/2005 8:00 a.m.,1,Santa Clara,2013-09-25,2013-09-28,998,h0.460528641826052,0101000020E61000003866344D33875EC06260C20D9DB34240
999,2073348,20050611,2005,6,9:53 a.m.,9,53,06/11/2005 9:53 a.m.,0,Santa Clara,2013-09-25,2013-09-28,999,h0.506917113036306,0101000020E61000001E3AF361AC845EC069A5B50EB3B04240
1000,2073549,20050514,2005,5,5:25 p.m.,17,25,05/14/2005 5:25 p.m.,1,San Mateo,2013-09-25,2013-09-28,1000,h0.0611735800638959,0101000020E610000001C5234CAC995EC03B54539275DA4240
1001,2074500,20050321,2005,3,1:54 p.m.,13,54,03/21/2005 1:54 p.m.,1,Alameda,2013-09-25,2013-09-28,1001,h0.17130002826455,0101000020E6100000C63EB78688905EC0612129D835EF4240
1002,2074801,20050503,2005,5,6:10 p.m.,18,10,05/03/2005 6:10 p.m.,1,Alameda,2013-09-25,2013-09-28,1002,h0.46452065603762,0101000020E6100000A70F13C3447F5EC0A17197B32DC64240
1003,2075002,20050610,2005,6,7:27 p.m.,19,27,06/10/2005 7:27 p.m.,1,Alameda,2013-09-25,2013-09-28,1003,h0.220061783325138,0101000020E61000005685611B4C8B5EC0B6099C114AE44240
1004,2075529,20050402,2005,4,2:17 p.m.,14,17,04/02/2005 2:17 p.m.,1,Alameda,2013-09-25,2013-09-28,1004,h0.17130002826455,0101000020E6100000E760472DDE905EC0F3C1D77C01EF4240
1005,2075554,20050405,2005,4,7:07 p.m.,19,7,04/05/2005 7:07 p.m.,1,Alameda,2013-09-25,2013-09-28,1005,h0.1880404744622,0101000020E6100000A8A624EBF0905EC09D899FB591F24240
1006,2075558,20050405,2005,4,6:38 p.m.,18,38,04/05/2005 6:38 p.m.,1,Alameda,2013-09-25,2013-09-28,1006,h0.154453513539732,0101000020E6100000FFE55AB400925EC02F0E78AA8DEE4240
1007,2075801,20050604,2005,6,9:30 a.m.,9,30,06/04/2005 9:30 a.m.,1,San Mateo,2013-09-25,2013-09-28,1007,h0.485885545794513,0101000020E61000005A728170AA8C5EC0F94F920953AA4240
1008,2076093,20050414,2005,4,9:00 p.m.,21,0,04/14/2005 9:00 p.m.,1,Alameda,2013-09-25,2013-09-28,1008,h0.146800100872905,0101000020E61000001E27F15E5A915EC0917241C758ED4240
1009,2076116,20050605,2005,6,9:15 a.m.,9,15,06/05/2005 9:15 a.m.,1,San Mateo,2013-09-25,2013-09-28,1009,h0.331342712315926,0101000020E6100000ED5E93DAB0995EC00F142E9A84B74240
1010,2076154,20050415,2005,4,5:35 p.m.,17,35,04/15/2005 5:35 p.m.,1,Alameda,2013-09-25,2013-09-28,1010,h0.154453513539732,0101000020E6100000EA65CA3D13915EC0887A66EEC6ED4240
1011,2076159,20050414,2005,4,1:18 p.m.,13,18,04/14/2005 1:18 p.m.,1,Alameda,2013-09-25,2013-09-28,1011,h0.162787391196675,0101000020E61000008B581F6A36915EC0DF76572C34F04240
1012,2076414,20050603,2005,6,6:40 p.m.,18,40,06/03/2005 6:40 p.m.,1,Solano,2013-09-25,2013-09-28,1012,h0.618034609538137,0101000020E6100000E25AED612F825EC0F127CF6163244340
1013,2076427,20050607,2005,6,7:03 p.m.,19,3,06/07/2005 7:03 p.m.,1,Santa Clara,2013-09-25,2013-09-28,1013,h1.13202592663017,0101000020E6100000812B8F24F7645EC0239111AB9A7F4240
1014,2076455,20050526,2005,5,8:05 p.m.,20,5,05/26/2005 8:05 p.m.,1,Solano,2013-09-25,2013-09-28,1014,h0.606712789747822,0101000020E6100000FD709010E5825EC0A31DDC42FC214340
1015,2076920,20050507,2005,5,1:22 p.m.,13,22,05/07/2005 1:22 p.m.,1,Santa Clara,2013-09-25,2013-09-28,1015,h0.698724188117404,0101000020E6100000F40E01D15D7E5EC0EB5EDD674B9C4240
1016,2076948,20050518,2005,5,4:56 p.m.,16,56,05/18/2005 4:56 p.m.,1,Santa Clara,2013-09-25,2013-09-28,1016,h0.691739169107423,0101000020E61000006A91A3EFA47D5EC0C19CEADA289E4240
1017,2076984,20050531,2005,5,3:35 p.m.,15,35,05/31/2005 3:35 p.m.,0,Santa Clara,2013-09-25,2013-09-28,1017,h0.586054502535066,0101000020E6100000A58059460F825EC008D7EDFD57A94240
1018,2077041,20050617,2005,6,8:05 p.m.,20,5,06/17/2005 8:05 p.m.,1,Santa Clara,2013-09-25,2013-09-28,1018,h0.575271327918893,0101000020E61000007B18B5560F825EC092C5A28E33AB4240
1019,2077061,20050609,2005,6,8:00 a.m.,8,0,06/09/2005 8:00 a.m.,1,Santa Clara,2013-09-25,2013-09-28,1019,h0.630602480537006,0101000020E610000059FDC7F866815EC01689096AF8A14240
1020,2077065,20050525,2005,5,3:35 p.m.,15,35,05/25/2005 3:35 p.m.,1,Santa Clara,2013-09-25,2013-09-28,1020,h0.608060458203934,0101000020E6100000776FA01BF5805EC0E900D24895A54240
1021,2077589,20050601,2005,6,12:40 p.m.,12,40,06/01/2005 12:40 p.m.,0,Solano,2013-09-25,2013-09-28,1021,h0.798398190215745,0101000020E610000048FC8A355C7C5EC0253FE257AC374340
1022,2077608,20050618,2005,6,8:30 p.m.,20,30,06/18/2005 8:30 p.m.,1,Alameda,2013-09-25,2013-09-28,1022,h0.615511666979035,0101000020E6100000884B8E3B25725EC0A0EE4D1DF5D74240
1023,2077630,20050611,2005,6,11:05 a.m.,11,5,06/11/2005 11:05 a.m.,1,Sonoma,2013-09-25,2013-09-28,1023,h0.775126657267272,0101000020E6100000787709F343B15EC0E833A0DE8C3C4340
1024,2077713,20050614,2005,6,10:15 a.m.,10,15,06/14/2005 10:15 a.m.,1,Alameda,2013-09-25,2013-09-28,1024,h0.22031306219114,0101000020E610000026463B13BF8B5EC064A25236F6E04240
1025,2078416,20050606,2005,6,7:15 p.m.,19,15,06/06/2005 7:15 p.m.,1,Santa Clara,2013-09-25,2013-09-28,1025,h0.704323005999962,0101000020E6100000A54929E876745EC0EF26AE19CFAE4240
1026,2078428,20050605,2005,6,9:45 a.m.,9,45,06/05/2005 9:45 a.m.,1,Santa Clara,2013-09-25,2013-09-28,1026,h0.838605369804598,0101000020E6100000231E3F0A0D6E5EC09D8CE0359EA54240
1027,2079286,20050604,2005,6,6:46 p.m.,18,46,06/04/2005 6:46 p.m.,1,San Francisco,2013-09-25,2013-09-28,1027,h0.0704743187894948,0101000020E61000001973D712F29E5EC009A52F849CE34240
1028,2079327,20050602,2005,6,12:45 p.m.,12,45,06/02/2005 12:45 p.m.,1,San Francisco,2013-09-25,2013-09-28,1028,h0.0258650635820757,0101000020E61000002A645353B79C5EC0FEDC860783E34240
1029,2079355,20050607,2005,6,3:54 p.m.,15,54,06/07/2005 3:54 p.m.,1,San Francisco,2013-09-25,2013-09-28,1029,h0.0130789568641807,0101000020E61000009C8598A6E39A5EC0703C444882E14240
1030,2079413,20050617,2005,6,5:07 p.m.,17,7,06/17/2005 5:07 p.m.,1,Contra Costa,2013-09-25,2013-09-28,1030,h0.39227008968983,0101000020E6100000B886BE605C835EC0C9B5B28EF4FB4240
1031,2079452,20050606,2005,6,4:34 p.m.,16,34,06/06/2005 4:34 p.m.,1,Contra Costa,2013-09-25,2013-09-28,1031,h0.426380070116929,0101000020E6100000D8D1DD1AFD815EC03C1CB85E2EFD4240
1032,2079463,20050622,2005,6,6:50 a.m.,6,50,06/22/2005 6:50 a.m.,1,San Mateo,2013-09-25,2013-09-28,1032,h0.201185120687936,0101000020E6100000D62CE11A69955EC0F6DE84E74ACA4240
1033,2079895,20050617,2005,6,12:09 p.m.,12,9,06/17/2005 12:09 p.m.,0,Sonoma,2013-09-25,2013-09-28,1033,h0.646505529254528,0101000020E61000007999171692AD5EC0DF104F1B7A2E4340
1034,2081216,20050614,2005,6,4:00 p.m.,16,0,06/14/2005 4:00 p.m.,0,Sonoma,2013-09-25,2013-09-28,1034,h0.645946533029438,0101000020E6100000F3797BC674AC5EC014D39684552E4340
1035,2081218,20050613,2005,6,11:58 p.m.,23,58,06/13/2005 11:58 p.m.,1,Sonoma,2013-09-25,2013-09-28,1035,h0.621522110152698,0101000020E6100000F1DFCD64C9AD5EC0DF196D55122A4340
1036,2081762,20050606,2005,6,8:18 a.m.,8,18,06/06/2005 8:18 a.m.,1,San Francisco,2013-09-25,2013-09-28,1036,h0.0109968004466268,0101000020E6100000B2A83E462F9A5EC0A74C7B945BE04240
1037,2081799,20050607,2005,6,7:50 a.m.,7,50,06/07/2005 7:50 a.m.,1,San Francisco,2013-09-25,2013-09-28,1037,h0.0252014380594545,0101000020E6100000D04DF62A0D9A5EC0B5FF01D6AADE4240
1038,2081839,20050607,2005,6,7:30 a.m.,7,30,06/07/2005 7:30 a.m.,1,San Francisco,2013-09-25,2013-09-28,1038,h0,0101000020E6100000DFFB1BB4D79A5EC0529ACDE330E34240
1039,2082002,20050507,2005,5,11:10 a.m.,11,10,05/07/2005 11:10 a.m.,2,Santa Clara,2013-09-25,2013-09-28,1039,h0.591481182937996,0101000020E6100000CD29B7A36E875EC0EE1A3E33D2A04240
1040,2082252,20050610,2005,6,7:45 a.m.,7,45,06/10/2005 7:45 a.m.,1,Santa Clara,2013-09-25,2013-09-28,1040,h0.63848939763196,0101000020E6100000BE5C305DAD7D5EC07FC39F3C87A74240
1041,2082335,20050616,2005,6,9:36 a.m.,9,36,06/16/2005 9:36 a.m.,1,Santa Clara,2013-09-25,2013-09-28,1041,h0.704837314098253,0101000020E6100000F9F83A5FA2765EC0283ADC589AAA4240
1042,2082365,20050611,2005,6,11:13 a.m.,11,13,06/11/2005 11:13 a.m.,1,Santa Clara,2013-09-25,2013-09-28,1042,h0.664255136413358,0101000020E610000004F86EF346795EC0731D99FD70AB4240
1043,2082370,20050613,2005,6,7:32 p.m.,19,32,06/13/2005 7:32 p.m.,1,Santa Clara,2013-09-25,2013-09-28,1043,h0.617302704454273,0101000020E610000092BD4AE3BC7F5EC095EB127AA2A74240
1044,2082395,20050618,2005,6,7:15 p.m.,19,15,06/18/2005 7:15 p.m.,1,Santa Clara,2013-09-25,2013-09-28,1044,h0.662711217758111,0101000020E61000001651C9EF23795EC063BE7273E0AD4240
1045,2082397,20050620,2005,6,2:00 p.m.,14,0,06/20/2005 2:00 p.m.,1,Santa Clara,2013-09-25,2013-09-28,1045,h0.664255136413358,0101000020E6100000BCD4BE6F32795EC04A6E5EE685AA4240
1046,2082401,20050619,2005,6,4:30 p.m.,16,30,06/19/2005 4:30 p.m.,1,Santa Clara,2013-09-25,2013-09-28,1046,h0.657238999440899,0101000020E61000004014CC98027A5EC028AD09B31AAA4240
1047,2082612,20050611,2005,6,5:18 p.m.,17,18,06/11/2005 5:18 p.m.,1,San Mateo,2013-09-25,2013-09-28,1047,h0.228118076594181,0101000020E61000003A0087F56B955EC04769801CDEC64240
1048,2084140,20050527,2005,5,2:41 p.m.,14,41,05/27/2005 2:41 p.m.,1,Marin,2013-09-25,2013-09-28,1048,h0.311654598101816,0101000020E61000005B16026F37A25EC01A3C5D273F084340
1049,2084210,20050522,2005,5,6:58 a.m.,6,58,05/22/2005 6:58 a.m.,1,Alameda,2013-09-25,2013-09-28,1049,h0.359918325573439,0101000020E6100000304ED76E96845EC07A956BC0D6D04240
1050,2084229,20050617,2005,6,3:21 p.m.,15,21,06/17/2005 3:21 p.m.,1,Alameda,2013-09-25,2013-09-28,1050,h0.315265151941198,0101000020E61000001D3E44FEF4865EC035C75E9445D54240
1051,2084318,20050605,2005,6,7:35 p.m.,19,35,06/05/2005 7:35 p.m.,0,Contra Costa,2013-09-25,2013-09-28,1051,h0.362440501684584,0101000020E610000060B829D489845EC04C58761C9AF64240
1052,2084588,20050619,2005,6,3:10 a.m.,3,10,06/19/2005 3:10 a.m.,1,San Mateo,2013-09-25,2013-09-28,1052,h0.278870410063575,0101000020E61000006797CA36CB915EC033593739D7C24240
1053,2085032,20050520,2005,5,6:10 p.m.,18,10,05/20/2005 6:10 p.m.,1,Solano,2013-09-25,2013-09-28,1053,h0.389867522748613,0101000020E6100000D2B540CCEF895EC04470B77FC0094340
1054,2085093,20050610,2005,6,8:47 a.m.,8,47,06/10/2005 8:47 a.m.,1,Alameda,2013-09-25,2013-09-28,1054,h0.22031306219114,0101000020E6100000815369D5F88B5EC01069C0C52FE14240
1055,2085104,20050609,2005,6,8:48 a.m.,8,48,06/09/2005 8:48 a.m.,1,Santa Clara,2013-09-25,2013-09-28,1055,h0.449469317957722,0101000020E6100000A8FDD64E94875EC08E7EEA0E18B54240
1056,2085129,20050609,2005,6,7:14 p.m.,19,14,06/09/2005 7:14 p.m.,1,Santa Clara,2013-09-25,2013-09-28,1056,h0.403777318625073,0101000020E6100000B7F3588E6B8A5EC083221631ECB84240
1057,2085479,20050430,2005,4,4:00 a.m.,4,0,04/30/2005 4:00 a.m.,1,Contra Costa,2013-09-25,2013-09-28,1057,h0.159624248844566,0101000020E61000007F4523441E935EC02D6AE67FA8F34240
1058,2085798,20050617,2005,6,12:12 p.m.,12,12,06/17/2005 12:12 p.m.,1,Santa Clara,2013-09-25,2013-09-28,1058,h0.400574023110976,0101000020E6100000820C2E67008B5EC09B6BE22E0CB84240
1059,2085806,20050620,2005,6,11:00 a.m.,11,0,06/20/2005 11:00 a.m.,1,Santa Clara,2013-09-25,2013-09-28,1059,h0.434097641258816,0101000020E610000092184EE3A8885EC053DED8FD74B64240
1060,2085828,20050613,2005,6,6:27 p.m.,18,27,06/13/2005 6:27 p.m.,1,Santa Clara,2013-09-25,2013-09-28,1060,h0.464963442539062,0101000020E610000063FA6F6FC8865EC09C0CD81F72B54240
1061,2085834,20050619,2005,6,10:52 a.m.,10,52,06/19/2005 10:52 a.m.,1,Santa Clara,2013-09-25,2013-09-28,1061,h0.460528641826052,0101000020E6100000F54608EAEF865EC0E4D4737742B44240
1062,2086286,20050613,2005,6,6:00 p.m.,18,0,06/13/2005 6:00 p.m.,1,Alameda,2013-09-25,2013-09-28,1062,h0.160934358859612,0101000020E61000004C88B9A4EA8E5EC044BFB67EFAE64240
1063,2086298,20050612,2005,6,8:06 a.m.,8,6,06/12/2005 8:06 a.m.,1,Alameda,2013-09-25,2013-09-28,1063,h0.160934358859612,0101000020E610000066C5707500905EC0A6A3D23E0CE74240
1064,2086667,20050604,2005,6,7:50 p.m.,19,50,06/04/2005 7:50 p.m.,1,Marin,2013-09-25,2013-09-28,1064,h0.126945482241191,0101000020E61000008AA6FD205CA05EC06F682508B2EF4240
1065,2087035,20050617,2005,6,7:40 a.m.,7,40,06/17/2005 7:40 a.m.,1,Contra Costa,2013-09-25,2013-09-28,1065,h0.382235936761051,0101000020E610000054E69C8E36845EC08D5CDCEB49FB4240
1066,2087040,20050621,2005,6,5:40 p.m.,17,40,06/21/2005 5:40 p.m.,1,Alameda,2013-09-25,2013-09-28,1066,h0.691700085222156,0101000020E61000007990F9DBF96D5EC086A28A2CE3D84240
1067,2088109,20050615,2005,6,7:55 a.m.,7,55,06/15/2005 7:55 a.m.,1,Marin,2013-09-25,2013-09-28,1067,h0.337662733176175,0101000020E6100000EE3488C55EA45EC0968CADB195094340
1068,2088543,20050604,2005,6,12:33 p.m.,12,33,06/04/2005 12:33 p.m.,1,San Mateo,2013-09-25,2013-09-28,1068,h0.357625834349177,0101000020E61000000B13FC25988E5EC0AB037BA75DBA4240
1069,2088545,20050516,2005,5,3:25 p.m.,15,25,05/16/2005 3:25 p.m.,0,Marin,2013-09-25,2013-09-28,1069,h0.227102396849683,0101000020E610000024A7C013C4A35EC0E58931FA1BFB4240
1070,2088684,20050531,2005,5,2:56 p.m.,14,56,05/31/2005 2:56 p.m.,1,Contra Costa,2013-09-25,2013-09-28,1070,h0.485165295901416,0101000020E610000056653ACFB37A5EC0A1EAA1C739E64240
1071,2088962,20050612,2005,6,5:30 p.m.,17,30,06/12/2005 5:30 p.m.,1,San Mateo,2013-09-25,2013-09-28,1071,h0.347702829839503,0101000020E6100000836165D9B88D5EC0050CDCCBC7BC4240
1072,2089023,20050603,2005,6,7:30 a.m.,7,30,06/03/2005 7:30 a.m.,1,Santa Clara,2013-09-25,2013-09-28,1072,h0.475265462468369,0101000020E61000003E83972AE28A5EC0F497CC672FAE4240
1073,2089319,20050625,2005,6,5:41 p.m.,17,41,06/25/2005 5:41 p.m.,1,Sonoma,2013-09-25,2013-09-28,1073,h0.735692501048179,0101000020E610000038802326CDAC5EC071A884CC3A3A4340
1074,2089332,20050620,2005,6,8:55 a.m.,8,55,06/20/2005 8:55 a.m.,1,Sonoma,2013-09-25,2013-09-28,1074,h0.722896688119349,0101000020E6100000E9E62CFD15AE5EC023E4727275384340
1075,2089340,20050605,2005,6,10:05 a.m.,10,5,06/05/2005 10:05 a.m.,1,Sonoma,2013-09-25,2013-09-28,1075,h0.748647640748728,0101000020E610000076A334400EAF5EC064C4AAE6DE394340
1076,2089352,20050618,2005,6,5:30 p.m.,17,30,06/18/2005 5:30 p.m.,1,Sonoma,2013-09-25,2013-09-28,1076,h0.735692501048179,0101000020E61000008AA71E6970AD5EC01A8E42ED123B4340
1077,2089354,20050627,2005,6,6:11 p.m.,18,11,06/27/2005 6:11 p.m.,1,Sonoma,2013-09-25,2013-09-28,1077,,0101000020E61000009405B8C5A1AA5CC0E1404816305A4040
